ticker,dimension,calendardate,datekey,reportperiod,lastupdated,accoci,assets,assetsavg,assetsc,assetsnc,assetturnover,bvps,capex,cashneq,cashnequsd,cor,consolinc,currentratio,de,debt,debtc,debtnc,debtusd,deferredrev,depamor,deposits,divyield,dps,ebit,ebitda,ebitdamargin,ebitdausd,ebitusd,ebt,eps,epsdil,epsusd,equity,equityavg,equityusd,ev,evebit,evebitda,fcf,fcfps,fxusd,gp,grossmargin,intangibles,intexp,invcap,invcapavg,inventory,investments,investmentsc,investmentsnc,liabilities,liabilitiesc,liabilitiesnc,marketcap,ncf,ncfbus,ncfcommon,ncfdebt,ncfdiv,ncff,ncfi,ncfinv,ncfo,ncfx,netinc,netinccmn,netinccmnusd,netincdis,netincnci,netmargin,opex,opinc,payables,payoutratio,pb,pe,pe1,ppnenet,prefdivis,price,ps,ps1,receivables,retearn,revenue,revenueusd,rnd,roa,roe,roic,ros,sbcomp,sgna,sharefactor,sharesbas,shareswa,shareswadil,sps,tangibles,taxassets,taxexp,taxliabilities,tbvps,workingcapital
KO,MRY,12/31/13,12/31/13,12/31/13,4/25/19,-3432000000,90055000000,89362000000,31304000000,58751000000,0.524,7.522,-2439000000,17121000000,17121000000,18421000000,8626000000,1.126,1.707,37079000000,17925000000,19154000000,37079000000,0,1977000000,0,0.027,1.12,11898000000,13875000000,0.296,13875000000,11898000000,11435000000,1.94,1.9,1.94,33173000000,32502000000,33173000000,2.01372E+11,17,14.513,8103000000,1.827,1,28433000000,0.607,27611000000,463000000,54591000000,50287250000,3277000000,14659000000,3147000000,11512000000,56615000000,27811000000,28804000000,1.82422E+11,1972000000,519000000,-3504000000,4711000000,-4969000000,-3745000000,-4214000000,-1991000000,10542000000,-611000000,8584000000,8584000000,8584000000,0,42000000,0.183,18205000000,10228000000,9577000000,0.577,5.499,21.251,21.294,14967000000,0,41.31,3.893,3.909,4873000000,61660000000,46854000000,46854000000,0,0.096,0.264,0.237,0.254,227000000,17310000000,1,4415922733,4434000000,4509000000,10.567,62444000000,0,2851000000,6461000000,14.16,3493000000
KO,MRY,12/31/14,12/31/14,12/31/14,4/25/19,-5777000000,92023000000,93778750000,32986000000,59037000000,0.49,6.935,-2183000000,18010000000,18010000000,17889000000,7124000000,1.019,2.027,41745000000,22682000000,19063000000,41745000000,0,1976000000,0,0.029,1.22,9782000000,11758000000,0.256,11758000000,9782000000,9299000000,1.62,1.6,1.62,30320000000,32618500000,30320000000,2.06469E+11,21,17.56,8432000000,1.922,1,28109000000,0.611,26372000000,483000000,57012000000,57176500000,3100000000,17290000000,3665000000,13625000000,61462000000,32374000000,29088000000,1.84928E+11,-1456000000,-241000000,-2630000000,4712000000,-5350000000,-3631000000,-7506000000,-4814000000,10615000000,-934000000,7098000000,7098000000,7098000000,0,26000000,0.154,18401000000,9708000000,9234000000,0.753,6.099,26.054,26.062,14633000000,0,42.22,4.02,4.027,4466000000,63408000000,45998000000,45998000000,0,0.076,0.218,0.171,0.213,209000000,17218000000,1,4380112851,4387000000,4450000000,10.485,65651000000,0,2201000000,6036000000,15.016,612000000
KO,MRY,12/31/15,12/31/15,12/31/15,4/25/19,-10174000000,89996000000,91889500000,33395000000,56601000000,0.482,5.892,-2468000000,15631000000,15631000000,17482000000,7366000000,1.24,2.514,44116000000,15805000000,28311000000,44116000000,0,1970000000,0,0.031,1.32,10446000000,12416000000,0.28,12416000000,10446000000,9590000000,1.69,1.67,1.69,25554000000,27214500000,25554000000,2.13858E+11,20,17.224,8060000000,1.852,1,26812000000,0.605,24132000000,856000000,67420000000,65417000000,2902000000,20057000000,4269000000,15788000000,64232000000,26929000000,37303000000,1.86832E+11,-1649000000,-1926000000,-2319000000,2696000000,-5741000000,-5113000000,-6186000000,-1752000000,10528000000,-878000000,7351000000,7351000000,7351000000,0,15000000,0.166,18084000000,8728000000,9660000000,0.781,7.311,25.416,25.42,12571000000,0,42.96,4.218,4.221,3941000000,65018000000,44294000000,44294000000,0,0.08,0.27,0.16,0.236,236000000,16427000000,1,4348985156,4352000000,4405000000,10.178,65864000000,0,2239000000,5022000000,15.187,6466000000
KO,MRY,12/31/16,12/31/16,12/31/16,4/25/19,-11205000000,87270000000,91638500000,34010000000,53260000000,0.457,5.361,-2112000000,18150000000,18150000000,16465000000,6550000000,1.282,2.777,45709000000,16025000000,29684000000,45709000000,0,1787000000,0,0.034,1.4,8846000000,10633000000,0.254,10633000000,8846000000,8113000000,1.51,1.49,1.51,23062000000,25172250000,23062000000,2.03627E+11,23,19.151,6680000000,1.547,1,25398000000,0.607,21128000000,733000000,67169000000,66926500000,2675000000,21300000000,4051000000,17249000000,64050000000,26532000000,37518000000,1.78815E+11,1238000000,197000000,-2247000000,1666000000,-6043000000,-6545000000,-1004000000,1216000000,8792000000,-5000000,6527000000,6527000000,6527000000,0,23000000,0.156,16741000000,8657000000,9490000000,0.927,7.754,27.396,27.457,10635000000,0,41.46,4.271,4.275,3856000000,65502000000,41863000000,41863000000,0,0.071,0.259,0.132,0.211,258000000,15370000000,1,4312959416,4317000000,4367000000,9.697,66142000000,0,1586000000,4060000000,15.375,7478000000
KO,MRY,12/31/17,12/31/17,12/31/17,4/25/19,-10305000000,87896000000,90189500000,36545000000,51351000000,0.393,4.005,-1571000000,15358000000,15358000000,13255000000,1283000000,1.344,4.037,47685000000,16503000000,31182000000,47685000000,0,1260000000,0,0.032,1.48,7649000000,8909000000,0.252,8909000000,7649000000,6808000000,0.293,0.29,0.293,17072000000,21017000000,17072000000,2.2236E+11,29,24.959,5359000000,1.254,1,22155000000,0.626,16636000000,841000000,76393000000,72734000000,2655000000,27269000000,5317000000,21952000000,68919000000,27194000000,41725000000,1.95479E+11,-2477000000,12000000,-2087000000,1089000000,-6320000000,-7409000000,-2254000000,-602000000,6930000000,241000000,1248000000,1248000000,1248000000,-101000000,35000000,0.035,14556000000,7599000000,8748000000,5.051,11.45,156.634,156.587,8203000000,0,45.88,5.52,5.535,3667000000,60430000000,35410000000,35410000000,0,0.014,0.059,0.105,0.216,219000000,12654000000,1,4260667316,4272000000,4324000000,8.289,71260000000,330000000,5560000000,2932000000,16.716,9351000000
KO,MRY,12/31/18,12/31/18,12/31/18,4/25/19,-12814000000,83216000000,88242000000,30634000000,52582000000,0.361,3.984,-1102000000,10951000000,10951000000,11770000000,6476000000,1.048,3.778,43555000000,18191000000,25364000000,43555000000,0,1086000000,0,0.033,1.56,8976000000,10062000000,0.316,10062000000,8976000000,8057000000,1.51,1.5,1.51,16981000000,18294500000,16981000000,2.32591E+11,26,23.116,6218000000,1.46,1,20086000000,0.631,17270000000,919000000,69327000000,72800000000,2766000000,25287000000,5013000000,20274000000,64158000000,29223000000,34935000000,2.01546E+11,2945000000,322000000,-436000000,-3229000000,-6644000000,-10552000000,6348000000,7188000000,7320000000,-262000000,6434000000,6434000000,6434000000,251000000,42000000,0.202,11386000000,8700000000,8932000000,1.033,11.869,31.325,31.358,8232000000,0,47.35,6.327,6.33,3396000000,63234000000,31856000000,31856000000,0,0.073,0.352,0.123,0.282,225000000,10307000000,1,4256513898,4259000000,4299000000,7.48,65946000000,2667000000,1623000000,2311000000,15.473,1411000000
MCD,MRY,12/31/11,12/31/11,12/31/11,5/8/19,449700000,32989900000,32545150000,4403000000,28586900000,0.83,14.082,-2729800000,2335700000,2335700000,16319400000,5503100000,1.255,1.293,12500400000,366600000,12133800000,12500400000,0,1415000000,0,0.025,2.53,8505000000,9920000000,0.367,9920000000,8505000000,8012200000,5.33,5.27,5.33,14390200000,14283700000,14390200000,1.128E+11,13,11.371,4420300000,4.283,1,10686600000,0.396,2653200000,492800000,36992200000,35830550000,116800000,1427000000,0,1427000000,18599700000,3509200000,15090500000,1.02659E+11,-51300000,325000000,-3029100000,1003900000,-2609700000,-4533000000,-2570900000,0,7150100000,-97500000,5503100000,5503100000,5503100000,0,0,0.204,2156900000,8529700000,961300000,0.475,7.134,18.655,18.824,22834500000,0,100.33,3.801,3.834,1334700000,36707500000,27006000000,27006000000,0,0.169,0.385,0.237,0.315,86200000,2393700000,1,1023218317,1032100000,1044900000,26.166,30336700000,0,2509100000,1944400000,29.687,893800000
MCD,MRY,12/31/12,12/31/12,12/31/12,5/8/19,796400000,35386500000,33969400000,4922100000,30464400000,0.812,15.259,-3049200000,2336100000,2336100000,16750700000,5464800000,1.446,1.314,13632500000,0,13632500000,13632500000,0,1488500000,0,0.033,2.87,8595600000,10084100000,0.366,10084100000,8595600000,8079000000,5.41,5.36,5.41,15293600000,14468325000,15293600000,99646378797,12,9.882,3916900000,3.878,1,10816300000,0.392,2804000000,516600000,40475800000,38517000000,121700000,1380500000,0,1380500000,20092900000,3403100000,16689800000,88560778797,400000,236200000,-2286500000,1204600000,-2896600000,-3849800000,-3167300000,0,6966100000,51400000,5464800000,5464800000,5464800000,0,0,0.198,2211700000,8604600000,1141900000,0.53,5.791,16.206,16.305,24677200000,0,88.21,3.213,3.232,1375300000,39278000000,27567000000,27567000000,0,0.161,0.378,0.223,0.312,93400000,2455200000,1,1003976633,1010100000,1020200000,27.291,32582500000,0,2614200000,2200500000,32.508,1519000000
MCD,MRY,12/31/13,12/31/13,12/31/13,5/8/19,427600000,36626300000,35188700000,5050100000,31576200000,0.799,16.137,-2824700000,2798700000,2798700000,17203000000,5585900000,1.593,1.288,14129800000,0,14129800000,14129800000,0,1585100000,0,0.032,3.12,8732300000,10317400000,0.367,10317400000,8732300000,8204500000,5.59,5.55,5.59,16009700000,15393375000,16009700000,1.07491E+11,12,10.418,4296000000,4.303,1,10902700000,0.388,2872700000,527800000,41914700000,40235100000,123700000,1209100000,0,1209100000,20616600000,3170000000,17446600000,96547776813,462600000,259100000,-1544500000,535300000,-3114600000,-4043000000,-2673800000,0,7120700000,58700000,5585900000,5585900000,5585900000,0,0,0.199,2138400000,8764300000,1086000000,0.558,6.031,17.284,17.358,25747300000,0,97.03,3.435,3.447,1319800000,41751200000,28105700000,28105700000,0,0.159,0.363,0.217,0.311,89100000,2385600000,1,995030164,998400000,1006000000,28.151,33753600000,0,2618600000,2246300000,34.022,1880100000
MCD,MRY,12/31/14,12/31/14,12/31/14,5/8/19,-1519700000,34227400000,36099475000,4185500000,30041900000,0.76,13.3,-2496600000,2077900000,2077900000,16985600000,4757800000,1.523,1.663,14935700000,0,14935700000,14935700000,0,1644500000,0,0.035,3.28,7948400000,9592900000,0.35,9592900000,7948400000,7372000000,4.85,4.82,4.85,12853400000,14695475000,12853400000,1.03494E+11,13,10.789,4233700000,4.318,1,10455700000,0.381,2735300000,576400000,41602000000,41935600000,110000000,1004500000,0,1004500000,21374000000,2747900000,18626100000,91189179475,-720800000,232600000,-2963200000,1502900000,-3216100000,-4618300000,-2304900000,0,6730300000,-527900000,4757800000,4757800000,4757800000,0,0,0.173,2506500000,7949200000,860100000,0.676,7.095,19.166,19.32,24557500000,0,93.7,3.323,3.348,1214400000,43294500000,27441300000,27441300000,0,0.132,0.324,0.19,0.29,112800000,2487900000,1,973203623,980500000,986300000,27.987,31492100000,0,2614200000,2121300000,32.587,1437600000
MCD,MRY,12/31/15,12/31/15,12/31/15,5/8/19,-2879800000,37938700000,34500425000,9643000000,28295700000,0.737,7.756,-1600800000,7685500000,7685500000,15623800000,4529300000,3.268,4.353,24122100000,0,24122100000,24122100000,0,1555700000,0,0.029,3.44,7194000000,8749700000,0.344,8749700000,7194000000,6555700000,4.82,4.8,4.82,7087900000,9340475000,7087900000,1.24018E+11,17,14.174,4938300000,5.257,1,9789200000,0.385,2516300000,638300000,48908600000,43699475000,100100000,792700000,0,792700000,30850800000,2950400000,27900400000,1.0848E+11,5607600000,200500000,-5782000000,9755200000,-3230300000,735300000,-1420000000,0,6539100000,-246800000,4529300000,4529300000,4529300000,0,0,0.178,2643700000,7145500000,874700000,0.714,15.305,23.951,24.51,23117600000,0,118.14,4.269,4.367,1298700000,44594500000,25413000000,25413000000,0,0.131,0.485,0.165,0.283,110000000,2434300000,1,918229823,939400000,944600000,27.052,35422400000,0,2026400000,2168100000,38.76,6692600000
MCD,MRY,12/31/16,12/31/16,12/31/16,5/8/19,-3092900000,31023900000,32613175000,4848600000,26175300000,0.755,-2.677,-1738200000,1223400000,1223400000,14417200000,4686500000,1.398,-15.074,25955700000,77200000,25878500000,25955700000,0,1516500000,0,0.03,3.61,7750800000,9267300000,0.376,9267300000,7750800000,6866000000,5.49,5.44,5.49,-2204300000,168650000,-2204300000,1.24822E+11,16,13.469,4321400000,5.058,1,10204700000,0.414,2336500000,884800000,49951400000,49617325000,58900000,725900000,0,725900000,33228200000,3468300000,29759900000,1.01082E+11,-6288100000,866100000,-10871600000,2670400000,-3058200000,-11262400000,-981600000,0,6059600000,-103700000,4686500000,4686500000,4686500000,0,0,0.19,2460200000,7744500000,756000000,0.658,-45.857,21.569,22.171,21257600000,0,121.72,4.105,4.224,1474100000,46222700000,24621900000,24621900000,0,0.144,27.788,0.156,0.315,131300000,2384500000,1,830443627,854400000,861200000,28.818,28687400000,0,2179500000,3361200000,34.836,1380300000
MCD,MRY,12/31/17,12/31/17,12/31/17,5/8/19,-2178400000,33803700000,32817200000,5327200000,28476500000,0.695,-4.115,-1686900000,2463800000,2463800000,12199600000,5192300000,1.843,-11.344,29536400000,0,29536400000,29536400000,0,1363400000,0,0.022,3.83,9494800000,10858200000,0.476,10858200000,9494800000,8573500000,6.43,6.37,6.43,-3268000000,-2694250000,-3268000000,1.63159E+11,17,15.026,3864300000,4.786,1,10620800000,0.465,2379700000,921300000,55606000000,53264925000,58800000,1085700000,0,1085700000,37071700000,2890600000,34181100000,1.37212E+11,1066400000,2494800000,-4228900000,2027800000,-3089200000,-5310800000,562000000,0,5551200000,264000000,5192300000,5192300000,5192300000,0,0,0.228,1068100000,9552700000,924800000,0.596,-41.986,26.426,26.768,22448300000,0,172.12,6.013,6.09,1976200000,48325800000,22820400000,22820400000,0,0.158,-1.927,0.178,0.416,117500000,2231300000,1,797185588,807400000,815500000,28.264,31424000000,0,3381200000,4031500000,39.567,2436600000
MCD,MRY,12/31/18,12/31/18,12/31/18,5/8/19,-2609500000,32811200000,33324050000,4053200000,28758000000,0.631,-8.136,-2581300000,866000000,866000000,10239200000,5924300000,1.363,-6.243,31075300000,0,31075300000,31075300000,627800000,1482000000,0,0.024,4.19,8797300000,10279300000,0.489,10279300000,8797300000,7816100000,7.61,7.54,7.61,-6258400000,-5905200000,-6258400000,1.66211E+11,19,16.17,4385400000,5.635,1,10786000000,0.513,2331500000,981200000,57715500000,57190925000,51100000,1202800000,0,1202800000,39069600000,2973500000,36096100000,1.36891E+11,-1597800000,429100000,-4804500000,2130800000,-3255900000,-5949600000,-2455100000,0,6966700000,-159800000,5924300000,5924300000,5924300000,0,0,0.282,1963400000,8822600000,1207900000,0.551,-21.873,23.107,23.334,22842700000,0,177.57,6.511,6.572,2441500000,50487000000,21025200000,21025200000,0,0.178,-1.003,0.154,0.418,125100000,2200200000,1,770910250,778200000,785600000,27.018,30479700000,0,1891800000,3778700000,39.625,1079700000
MMM,MRY,12/31/11,12/31/11,12/31/11,4/26/19,-5025000000,31616000000,31785500000,12240000000,19376000000,0.932,21.988,-1324000000,2219000000,2219000000,15693000000,4357000000,2.25,1.022,5166000000,682000000,4484000000,5166000000,0,1236000000,0,0.027,2.2,6143000000,7379000000,0.249,7379000000,6143000000,5957000000,6.05,5.96,6.05,15420000000,16553000000,15420000000,60063035778,10,8.14,3960000000,5.589,1,13918000000,0.47,8963000000,186000000,20159000000,19455250000,3416000000,2512000000,1461000000,1051000000,15754000000,5441000000,10313000000,57280035778,-1158000000,-649000000,-1799000000,-307000000,-1555000000,-3675000000,-2718000000,-745000000,5284000000,-49000000,4283000000,4283000000,4283000000,0,74000000,0.145,7740000000,6178000000,1643000000,0.364,3.715,13.374,13.509,7666000000,0,81.73,1.934,1.956,3867000000,28348000000,29611000000,29611000000,1570000000,0.135,0.259,0.316,0.207,200000000,6170000000,1,700844681,708500000,719000000,41.794,22653000000,0,1674000000,355000000,32.301,6799000000
MMM,MRY,12/31/12,12/31/12,12/31/12,4/26/19,-4750000000,33876000000,33427250000,13630000000,20246000000,0.895,25.416,-1443000000,2883000000,2883000000,15685000000,4511000000,2.198,0.901,6001000000,1085000000,4916000000,6001000000,0,1288000000,0,0.025,2.36,6455000000,7743000000,0.259,7743000000,6455000000,6284000000,6.4,6.32,6.4,17575000000,16951750000,17575000000,67574819162,10,8.727,3857000000,5.558,1,14219000000,0.475,9310000000,171000000,21484000000,21462000000,3837000000,2973000000,1648000000,1325000000,15836000000,6200000000,9636000000,64245819162,664000000,-1046000000,-1192000000,722000000,-1635000000,-2058000000,-2686000000,-211000000,5300000000,108000000,4444000000,4444000000,4444000000,0,67000000,0.149,7736000000,6483000000,1762000000,0.369,3.656,14.457,14.508,8378000000,0,92.85,2.148,2.155,4061000000,30679000000,29904000000,29904000000,1634000000,0.133,0.262,0.301,0.216,161000000,6102000000,1,691931278,693900000,703300000,43.096,24566000000,0,1840000000,371000000,35.526,7430000000
MMM,MRY,12/31/13,12/31/13,12/31/13,4/26/19,-3913000000,33550000000,33828250000,12733000000,20817000000,0.913,26.185,-1537000000,2581000000,2581000000,16106000000,4721000000,1.698,0.891,6009000000,1683000000,4326000000,6009000000,0,1371000000,0,0.018,2.54,6645000000,8016000000,0.26,8016000000,6645000000,6500000000,6.83,6.72,6.83,17502000000,17814000000,17502000000,97863072480,15,12.208,4280000000,6.277,1,14765000000,0.478,9033000000,145000000,20447000000,21189250000,3864000000,2331000000,756000000,1575000000,15602000000,7498000000,8104000000,94426072480,-302000000,8000000,-3603000000,-37000000,-1730000000,-5246000000,-856000000,627000000,5817000000,-17000000,4659000000,4659000000,4659000000,0,62000000,0.151,8099000000,6666000000,1799000000,0.372,5.395,20.267,20.534,8652000000,0,140.25,3.059,3.098,4253000000,32416000000,30871000000,30871000000,1715000000,0.138,0.262,0.314,0.215,148000000,6384000000,1,673269679,681900000,693600000,45.272,24517000000,0,1841000000,417000000,36.68,5235000000
MMM,MRY,12/31/14,12/31/14,12/31/14,4/26/19,-6289000000,31209000000,32875500000,12303000000,18906000000,0.968,20.544,-1358000000,1897000000,1897000000,16447000000,4998000000,2.063,1.378,6811000000,106000000,6705000000,6811000000,0,1408000000,0,0.021,3.42,7126000000,8534000000,0.268,8534000000,7126000000,6984000000,7.63,7.49,7.63,13109000000,16021000000,13109000000,1.10714E+11,16,12.973,5268000000,8.115,1,15374000000,0.483,8485000000,142000000,21674000000,21979000000,3706000000,1556000000,1439000000,117000000,18067000000,5964000000,12103000000,1.05299E+11,-684000000,-94000000,-4684000000,1010000000,-2216000000,-6603000000,-596000000,754000000,6626000000,-111000000,4956000000,4956000000,4956000000,0,42000000,0.156,8239000000,7135000000,1807000000,0.448,8.033,21.247,21.536,8489000000,0,164.32,3.309,3.352,4238000000,34317000000,31821000000,31821000000,1770000000,0.151,0.309,0.324,0.224,113000000,6469000000,1,640818842,649200000,662000000,49.016,22724000000,0,2028000000,435000000,35.612,6339000000
MMM,MRY,12/31/15,12/31/15,12/31/15,4/26/19,-6359000000,32883000000,32043000000,10986000000,21897000000,0.945,18.608,-1428000000,1798000000,1798000000,15383000000,4841000000,1.543,1.874,10797000000,2044000000,8753000000,10797000000,0,1435000000,0,0.027,4.1,6815000000,8250000000,0.273,8250000000,6815000000,6815000000,7.72,7.58,7.72,11429000000,12656250000,11429000000,1.02399E+11,15,12.412,4992000000,7.98,1,14891000000,0.492,11850000000,0,22914000000,23080000000,3518000000,244000000,118000000,126000000,21415000000,7118000000,14297000000,92750996830,-99000000,-2791000000,-4603000000,3482000000,-2561000000,-3648000000,-2817000000,1300000000,6420000000,-54000000,4833000000,4833000000,4833000000,0,8000000,0.16,7945000000,6946000000,1694000000,0.531,8.115,19.191,19.513,8515000000,0,150.64,3.064,3.113,4154000000,36296000000,30274000000,30274000000,1763000000,0.151,0.382,0.295,0.225,122000000,6229000000,1,615712937,625600000,637200000,48.392,21033000000,0,1982000000,332000000,34.245,3868000000
MMM,MRY,12/31/16,12/31/16,12/31/16,4/26/19,-7245000000,32906000000,33293500000,11726000000,21180000000,0.904,17.158,-1362000000,2398000000,2398000000,15118000000,5058000000,1.886,2.191,11650000000,972000000,10678000000,11650000000,0,1474000000,0,0.025,4.44,7045000000,8519000000,0.283,8519000000,7045000000,7045000000,8.35,8.16,8.35,10298000000,11481750000,10298000000,1.17457E+11,17,13.788,5300000000,8.765,1,14991000000,0.498,11486000000,0,24453000000,24548500000,3385000000,280000000,280000000,0,22563000000,6219000000,16344000000,1.07404E+11,600000000,126000000,-2949000000,1043000000,-2678000000,-4626000000,-1403000000,-163000000,6662000000,-33000000,5050000000,5050000000,5050000000,0,8000000,0.168,7964000000,7027000000,1798000000,0.532,10.43,21.268,21.386,8516000000,0,178.57,3.567,3.586,4392000000,37907000000,30109000000,30109000000,1764000000,0.152,0.44,0.287,0.234,298000000,6311000000,1,601466401,604700000,618700000,49.792,21420000000,0,1995000000,299000000,35.688,5507000000
MMM,MRY,12/31/17,12/31/17,12/31/17,4/26/19,-7026000000,37987000000,35118250000,14277000000,23710000000,0.901,19.391,-1324000000,3053000000,3053000000,16055000000,4869000000,1.857,2.28,13949000000,1853000000,12096000000,13949000000,0,1544000000,0,0.02,4.7,7537000000,9081000000,0.287,9081000000,7537000000,7537000000,8.13,7.93,8.13,11563000000,11572250000,11563000000,1.4902E+11,20,16.41,4916000000,8.228,1,15602000000,0.493,13449000000,0,27747000000,26182750000,4034000000,1076000000,1076000000,0,26365000000,7687000000,18678000000,1.40188E+11,655000000,-958000000,-1334000000,1603000000,-2803000000,-2655000000,-3086000000,-798000000,6240000000,156000000,4858000000,4858000000,4858000000,0,11000000,0.153,7910000000,7692000000,1945000000,0.578,12.124,28.857,28.951,8866000000,0,235.37,4.428,4.442,4911000000,39115000000,31657000000,31657000000,1870000000,0.138,0.42,0.288,0.238,324000000,6626000000,1,595608108,597500000,612700000,52.982,24538000000,0,2679000000,310000000,41.15,6590000000
MMM,MRY,12/31/18,12/31/18,12/31/18,4/26/19,-6866000000,36500000000,37282000000,13709000000,22791000000,0.879,16.869,-1315000000,2853000000,2853000000,16682000000,5363000000,1.892,2.721,14622000000,1211000000,13411000000,14622000000,0,1488000000,0,0.029,5.44,6986000000,8474000000,0.259,8474000000,6986000000,6986000000,9.09,8.89,9.09,9796000000,10346500000,9796000000,1.2261E+11,18,14.469,5124000000,8.707,1,16083000000,0.491,12708000000,0,28317000000,28024500000,4366000000,380000000,380000000,0,26652000000,7244000000,19408000000,1.10949E+11,-200000000,859000000,-4385000000,933000000,-3193000000,-6701000000,222000000,669000000,6439000000,-160000000,5349000000,5349000000,5349000000,0,14000000,0.163,8876000000,7207000000,2266000000,0.598,11.326,20.742,20.961,8738000000,0,190.54,3.386,3.422,5020000000,40636000000,32765000000,32765000000,1821000000,0.143,0.517,0.249,0.213,302000000,7602000000,1,582287135,588500000,602000000,55.675,23792000000,0,1637000000,243000000,40.971,6465000000
MRK,MRY,12/31/11,12/31/11,12/31/11,5/8/19,-3132000000,1.05128E+11,1.05931E+11,33181000000,71947000000,0.454,17.887,-1723000000,13531000000,13531000000,16871000000,6392000000,2.043,0.884,17515000000,1990000000,15525000000,17515000000,0,7427000000,0,0.041,1.56,7214000000,14641000000,0.305,14641000000,7214000000,7214000000,2.04,2.02,2.04,54517000000,54884250000,54517000000,1.18801E+11,16,8.114,10660000000,3.497,1,31176000000,0.649,46457000000,0,46410000000,46346250000,6254000000,4899000000,1441000000,3458000000,48185000000,16245000000,31940000000,1.14907E+11,2631000000,-50000000,-1600000000,-471000000,-4691000000,-6904000000,-2890000000,-1087000000,12383000000,42000000,6272000000,6272000000,6272000000,0,120000000,0.131,23506000000,7670000000,2023000000,0.765,2.108,18.321,18.48,16297000000,0,37.7,2.392,2.392,8261000000,38990000000,48047000000,48047000000,8467000000,0.059,0.114,0.156,0.15,369000000,13733000000,1,3047921407,3047921407,,15.764,58671000000,3694000000,942000000,17196000000,19.25,16936000000
MRK,MRY,12/31/12,12/31/12,12/31/12,5/8/19,-4682000000,1.06132E+11,1.05867E+11,34857000000,71275000000,0.446,17.44,-1954000000,13451000000,13451000000,16446000000,6299000000,1.9,0.956,20569000000,4315000000,16254000000,20569000000,0,6978000000,0,0.041,1.69,8608000000,15586000000,0.33,15586000000,8608000000,8608000000,2.03,2,2.03,53020000000,54705250000,53020000000,1.26701E+11,15,8.129,8068000000,2.654,1,30821000000,0.652,41217000000,0,53685000000,49621250000,6535000000,9995000000,2690000000,7305000000,50669000000,18348000000,32321000000,1.24461E+11,-80000000,0,-1281000000,3164000000,-5116000000,-3267000000,-6805000000,-5019000000,10022000000,-30000000,6168000000,6168000000,6168000000,0,131000000,0.13,21608000000,9213000000,1753000000,0.833,2.347,20.178,20.167,16030000000,0,40.94,2.633,2.633,7672000000,39985000000,47267000000,47267000000,8168000000,0.058,0.113,0.173,0.182,335000000,12776000000,1,3040071937,3040071937,,15.548,64915000000,4509000000,2440000000,6940000000,21.353,16509000000
MRK,MRY,12/31/13,12/31/13,12/31/13,5/8/19,-2197000000,1.05645E+11,1.06285E+11,35685000000,69960000000,0.414,17.032,-1548000000,15621000000,15621000000,16954000000,4517000000,1.997,1.071,25060000000,4521000000,20539000000,25060000000,0,6988000000,0,0.035,1.73,5432000000,12420000000,0.282,12420000000,5432000000,5432000000,1.49,1.47,1.49,49765000000,49428250000,49765000000,1.58776E+11,29,12.784,10106000000,3.459,1,27079000000,0.615,36102000000,0,61114000000,60643250000,6226000000,11635000000,1865000000,9770000000,53319000000,17868000000,35451000000,1.46243E+11,2170000000,-200000000,-5306000000,4533000000,-5157000000,-5990000000,-3148000000,-1343000000,11654000000,-346000000,4404000000,4404000000,4404000000,0,113000000,0.1,21123000000,5956000000,2274000000,1.161,2.939,33.207,33.591,14973000000,0,50.05,3.321,3.321,7184000000,39257000000,44033000000,44033000000,7503000000,0.041,0.089,0.09,0.123,276000000,11911000000,1,2921928875,2921928875,,15.07,69543000000,4789000000,1028000000,7027000000,23.8,17817000000
MRK,MRY,12/31/14,12/31/14,12/31/14,5/8/19,-4323000000,98167000000,1.01574E+11,32605000000,65562000000,0.416,17.064,-1317000000,7441000000,7441000000,16768000000,11934000000,1.772,1.015,21403000000,2704000000,18699000000,21403000000,0,6691000000,0,0.031,1.77,17269000000,23960000000,0.567,23960000000,17269000000,17269000000,4.12,4.07,4.12,48647000000,48051000000,48647000000,1.78372E+11,10,7.445,6672000000,2.34,1,25469000000,0.603,33378000000,0,60354000000,61862500000,5571000000,21793000000,8278000000,13515000000,49376000000,18397000000,30979000000,1.61901E+11,-8180000000,10658000000,-6143000000,-3931000000,-5170000000,-15242000000,-374000000,-9635000000,7989000000,-553000000,11920000000,11920000000,11920000000,0,14000000,0.282,19799000000,5670000000,2625000000,0.43,3.328,13.582,13.784,13136000000,0,56.79,3.833,3.833,6626000000,46021000000,42237000000,42237000000,7180000000,0.117,0.248,0.279,0.409,278000000,11606000000,1,2850873371,2850873371,,14.815,64789000000,0,5349000000,5704000000,22.726,14208000000
